1.108	-4.64E-02
1.109	-6.20E-02
1.11	-6.20E-02
1.111	-6.20E-02
1.112	-9.33E-02
1.113	-1.25E-01
1.114	-1.40E-01
1.115	-1.40E-01
1.116	-1.56E-01
1.117	-1.56E-01
1.118	-1.56E-01
1.119	-1.71E-01
1.12	-1.56E-01
1.121	-1.56E-01
1.122	-1.40E-01
1.123	-1.09E-01
1.124	-9.33E-02
1.125	-9.33E-02
1.126	-7.76E-02
1.127	-4.64E-02
1.128	-3.08E-02
1.129	-1.51E-02
1.13	5.00E-04
1.131	5.00E-04
1.132	5.00E-04
1.133	5.00E-04
1.134	-1.51E-02
1.135	5.00E-04
1.136	1.61E-02
1.137	1.61E-02
1.138	1.61E-02
1.139	3.18E-02
1.14	3.18E-02
1.141	4.74E-02
1.142	4.74E-02
1.143	4.74E-02
1.144	3.18E-02
1.145	1.61E-02
1.146	1.61E-02
1.147	1.61E-02
1.148	3.18E-02
1.149	6.30E-02
1.15	6.30E-02
1.151	9.43E-02
1.152	1.10E-01
1.153	1.10E-01
1.154	1.26E-01
1.155	1.41E-01
1.156	1.57E-01
1.157	1.57E-01
1.158	1.57E-01
1.159	1.41E-01
1.16	1.26E-01
1.161	1.57E-01
1.162	1.26E-01
1.163	1.10E-01
1.164	1.10E-01
1.165	1.10E-01
1.166	7.86E-02
1.167	7.86E-02
1.168	7.86E-02
1.169	4.74E-02
1.17	1.61E-02
1.171	-3.08E-02
1.172	-4.64E-02
1.173	-6.20E-02
1.174	-9.33E-02
1.175	-1.40E-01
1.176	-1.71E-01
1.177	-1.56E-01
1.178	-1.87E-01
1.179	-1.87E-01
1.18	-1.71E-01
1.181	-1.71E-01
1.182	-1.40E-01
1.183	-1.40E-01
1.184	-1.09E-01
1.185	-1.25E-01
1.186	-1.09E-01
1.187	-7.76E-02
1.188	-7.76E-02
1.189	-7.76E-02
1.19	-1.40E-01
1.191	-2.34E-01
1.192	-2.50E-01
1.193	1.10E-01
1.194	2.97E-01
1.195	4.07E-01
1.196	4.69E-01
1.197	3.44E-01
1.198	1.41E-01
1.199	4.74E-02
1.2	-9.33E-02
1.201	-1.09E-01
1.202	-1.25E-01
1.203	-9.33E-02
1.204	-7.76E-02
1.205	-1.51E-02
1.206	-1.51E-02
1.207	3.18E-02
1.208	7.86E-02
1.209	4.74E-02
1.21	-3.08E-02
1.211	-7.76E-02
1.212	-1.71E-01
1.213	-1.71E-01
1.214	-1.56E-01
1.215	-1.25E-01
1.216	-1.40E-01
1.217	-1.71E-01
1.218	-1.56E-01
